antecedents,consequents,zhang metric2
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.1468112754898041
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.1386286891657287
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG CARS BLUE'}),0.2031387061403509
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.17049690852882346
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})","frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG  BLACK SKULL.'})",0.36804846007882064
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})","frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.3930010330578513
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",0.2855767749884491
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})","frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",0.2855767749884491
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",0.3930010330578513
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",0.36804846007882064
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG  BLACK SKULL.'})",0.17049690852882346
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG  BLACK SKULL.'})",0.2031387061403509
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.1386286891657287
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",0.1468112754898041
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.1790928501356108
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.2643015214384509
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.21777271891096392
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",0.21777271891096392
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",0.2643015214384509
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",0.1790928501356108
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.2741827326068735
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.22239867659222495
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.23641975308641974
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",0.23641975308641974
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",0.22239867659222495
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",0.2741827326068735
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.15571614975409012
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG CARS BLUE'}),0.2090353072004448
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.16851790633608812
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.16851790633608812
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",0.2090353072004448
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",0.15571614975409012
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.13579289884199444
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.19452756996397896
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.15348785871964682
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",0.15348785871964682
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",0.19452756996397896
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",0.13579289884199444
frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'SPACEBOY LUNCH BOX'}),0.20581999522216918
frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),0.20581999522216918
frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04868277502548602
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),0.04868277502548602
frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),0.35111033397447106
frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),0.35111033397447106
frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),0.16209442525231998
frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),0.16209442525231998
frozenset({'BALLOONS  WRITING SET'}),frozenset({'SKULLS WRITING SET'}),0.4402309669478333
frozenset({'SKULLS WRITING SET'}),frozenset({'BALLOONS  WRITING SET'}),0.4402309669478333
frozenset({'DINOSAURS  WRITING SET'}),frozenset({'SKULLS WRITING SET'}),0.5121170954029538
frozenset({'SKULLS WRITING SET'}),frozenset({'DINOSAURS  WRITING SET'}),0.5121170954029538
"frozenset({'BALLOONS  WRITING SET', 'DINOSAURS  WRITING SET'})",frozenset({'SKULLS WRITING SET'}),0.43298496516318297
"frozenset({'DINOSAURS  WRITING SET', 'SKULLS WRITING SET'})",frozenset({'BALLOONS  WRITING SET'}),0.33710835625736846
"frozenset({'BALLOONS  WRITING SET', 'SKULLS WRITING SET'})",frozenset({'DINOSAURS  WRITING SET'}),0.41105436288088637
frozenset({'DINOSAURS  WRITING SET'}),"frozenset({'BALLOONS  WRITING SET', 'SKULLS WRITING SET'})",0.41105436288088637
frozenset({'BALLOONS  WRITING SET'}),"frozenset({'DINOSAURS  WRITING SET', 'SKULLS WRITING SET'})",0.33710835625736846
frozenset({'SKULLS WRITING SET'}),"frozenset({'BALLOONS  WRITING SET', 'DINOSAURS  WRITING SET'})",0.43298496516318297
"frozenset({""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.7627086130826779
"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM""})",0.7627086130826779
frozenset({'BAKING SET 9 PIECE RETROSPOT'}),frozenset({'BAKING SET SPACEBOY DESIGN'}),0.31116302443397126
frozenset({'BAKING SET SPACEBOY DESIGN'}),frozenset({'BAKING SET 9 PIECE RETROSPOT'}),0.31116302443397126
frozenset({'SET/10 RED POLKADOT PARTY CANDLES'}),frozenset({'SET/10 PINK POLKADOT PARTY CANDLES'}),0.6694016088943527
frozenset({'SET/10 PINK POLKADOT PARTY CANDLES'}),frozenset({'SET/10 RED POLKADOT PARTY CANDLES'}),0.6694016088943527
frozenset({'HAPPY STENCIL CRAFT'}),frozenset({'MONSTERS STENCIL CRAFT'}),0.6382864662020568
frozenset({'MONSTERS STENCIL CRAFT'}),frozenset({'HAPPY STENCIL CRAFT'}),0.6382864662020568
frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.4719176071933615
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN'}),0.4719176071933615
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN'}),0.4719176071933615
frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.4719176071933615
"frozenset({""CHILDREN'S APRON DOLLY GIRL""})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.13150402985361725
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({""CHILDREN'S APRON DOLLY GIRL""})",0.13150402985361725
frozenset({'CHILDRENS APRON SPACEBOY DESIGN'}),"frozenset({""CHILDREN'S APRON DOLLY GIRL""})",0.48842018196856907
"frozenset({""CHILDREN'S APRON DOLLY GIRL""})",frozenset({'CHILDRENS APRON SPACEBOY DESIGN'}),0.48842018196856907
frozenset({'TRADITIONAL WOODEN CATCH CUP GAME'}),frozenset({'TRADITIONAL WOODEN SKIPPING ROPE'}),0.36857073407875557
frozenset({'TRADITIONAL WOODEN SKIPPING ROPE'}),frozenset({'TRADITIONAL WOODEN CATCH CUP GAME'}),0.36857073407875557
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.47278974987347167
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.47278974987347167
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.47278974987347167
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.47278974987347167
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.12338306577343548
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.12338306577343548
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.18282197009416354
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.18282197009416354
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.22000573230151904
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.22000573230151904
frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.10707726930140231
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),0.10707726930140231
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'GARDENERS KNEELING PAD KEEP CALM'}),0.12020848592932283
frozenset({'GARDENERS KNEELING PAD KEEP CALM'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.12020848592932283
"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.15710363348497908
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.16349209927191577
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.17397920087575258
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",0.17397920087575258
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",0.16349209927191577
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG RED RETROSPOT'})",0.15710363348497908
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.26954349307290487
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.26954349307290487
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.2203781512605042
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.2203781512605042
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.12972444791870236
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.12972444791870236
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.19758219077104527
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.19758219077104527
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.12530231604837058
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.12530231604837058
frozenset({'12 PENCIL SMALL TUBE WOODLAND'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.2196588348889604
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'12 PENCIL SMALL TUBE WOODLAND'}),0.2196588348889604
frozenset({'12 PENCIL SMALL TUBE WOODLAND'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS""})",0.13534826482894413
"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS""})",frozenset({'12 PENCIL SMALL TUBE WOODLAND'}),0.13534826482894413
frozenset({'12 PENCIL SMALL TUBE WOODLAND'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.14427894002789401
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'12 PENCIL SMALL TUBE WOODLAND'}),0.14427894002789401
frozenset({'12 PENCILS SMALL TUBE RED RETROSPOT'}),frozenset({'12 PENCIL SMALL TUBE WOODLAND'}),0.3602657437243903
frozenset({'12 PENCIL SMALL TUBE WOODLAND'}),frozenset({'12 PENCILS SMALL TUBE RED RETROSPOT'}),0.3602657437243903
frozenset({'12 PENCILS SMALL TUBE SKULL'}),frozenset({'12 PENCILS SMALL TUBE RED RETROSPOT'}),0.33107321131447576
frozenset({'12 PENCILS SMALL TUBE RED RETROSPOT'}),frozenset({'12 PENCILS SMALL TUBE SKULL'}),0.33107321131447576
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.3010682440187163
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.3010682440187163
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.16765728383985642
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.16765728383985642
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.28587407541042753
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.28587407541042753
"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",0.6846599961761519
"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.6846599961761519
"frozenset({""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",0.6684292606852186
"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM""})",0.6684292606852186
"frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",0.7267053300193318
"frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.5558442107041778
"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM""})",0.6391832766164317
"frozenset({""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE LIVINGROOM""})",0.6391832766164317
"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE LIVINGROOM""})",0.5558442107041778
"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE KITCHEN""})",0.7267053300193318
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.352421222188664
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.352421222188664
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.026367571822117276
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.026367571822117276
frozenset({'HEART OF WICKER SMALL'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0805603201829617
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'HEART OF WICKER SMALL'}),0.0805603201829617
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.08200371057513915
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN'}),0.08200371057513915
frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.024628942486085336
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),0.024628942486085336
frozenset({'SMALL WHITE HEART OF WICKER'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.11800356506238861
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'SMALL WHITE HEART OF WICKER'}),0.11800356506238861
frozenset({'FELTCRAFT DOLL ROSIE'}),frozenset({'FELTCRAFT DOLL EMILY'}),0.5699702926490107
frozenset({'FELTCRAFT DOLL EMILY'}),frozenset({'FELTCRAFT DOLL ROSIE'}),0.5699702926490107
frozenset({'FELTCRAFT DOLL MOLLY'}),frozenset({'FELTCRAFT DOLL ROSIE'}),0.5280842821927456
frozenset({'FELTCRAFT DOLL ROSIE'}),frozenset({'FELTCRAFT DOLL MOLLY'}),0.5280842821927456
frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04085981701125043
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),0.04085981701125043
frozenset({'HEART OF WICKER SMALL'}),frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.11252309011742975
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),frozenset({'HEART OF WICKER SMALL'}),0.11252309011742975
frozenset({'HEART OF WICKER LARGE'}),frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.07854971115840681
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),frozenset({'HEART OF WICKER LARGE'}),0.07854971115840681
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),0.021686646686646688
frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.021686646686646688
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.07482891440110691
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.07482891440110691
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.59451486013986
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.59451486013986
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE'})",frozenset({'HEART OF WICKER SMALL'}),0.0977461085907568
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'HEART OF WICKER SMALL'})",frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.14540043577615988
"frozenset({'HEART OF WICKER SMALL', 'WOODEN FRAME ANTIQUE WHITE'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.14308805418719212
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'HEART OF WICKER SMALL', 'WOODEN FRAME ANTIQUE WHITE'})",0.14308805418719212
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'HEART OF WICKER SMALL'})",0.14540043577615988
frozenset({'HEART OF WICKER SMALL'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE'})",0.0977461085907568
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06142690334803883
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.19085125448028678
"frozenset({'WOODEN FRAME ANTIQUE WHITE', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.190668044077135
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'WOODEN FRAME ANTIQUE WHITE', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.190668044077135
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.19085125448028678
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE'})",0.06142690334803883
frozenset({'HEART OF WICKER LARGE'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.16759505028225352
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'HEART OF WICKER LARGE'}),0.16759505028225352
frozenset({'HEART OF WICKER SMALL'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.13705608462174926
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'HEART OF WICKER SMALL'}),0.13705608462174926
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),0.01867604307415142
frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.01867604307415142
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.1070070488916273
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.1070070488916273
frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.11364287761536257
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.11364287761536257
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN'}),0.10000661419406043
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.10000661419406043
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.135071291563123
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.135071291563123
"frozenset({'HEART OF WICKER SMALL', 'HEART OF WICKER LARGE'})",frozenset({'HOME BUILDING BLOCK WORD'}),0.164896903677598
"frozenset({'HEART OF WICKER SMALL', 'HOME BUILDING BLOCK WORD'})",frozenset({'HEART OF WICKER LARGE'}),0.11614447500982457
"frozenset({'HEART OF WICKER LARGE', 'HOME BUILDING BLOCK WORD'})",frozenset({'HEART OF WICKER SMALL'}),0.12380129522386199
frozenset({'HEART OF WICKER SMALL'}),"frozenset({'HEART OF WICKER LARGE', 'HOME BUILDING BLOCK WORD'})",0.12380129522386199
frozenset({'HEART OF WICKER LARGE'}),"frozenset({'HEART OF WICKER SMALL', 'HOME BUILDING BLOCK WORD'})",0.11614447500982457
